timestamp,gx,gy,gz,ax,ay,az
7.856996,1.668447,0.843998,1.102961,-0.000000,-0.000000,9.810000
7.877074,2.000000,1.285784,1.297129,-0.000000,-0.000000,9.810000
7.897177,0.993223,1.115614,0.846616,-0.000000,-0.000000,9.810000
7.917357,-0.011432,0.956353,-0.057683,-0.000000,-0.000000,9.810000
7.937453,-1.240798,2.000000,-1.078701,-0.000000,-0.000000,9.810000
7.957542,-0.070337,-0.614443,-2.000000,-0.000000,-0.000000,9.810000
7.977623,2.000000,-2.000000,-1.302321,-0.000000,-0.000000,9.810000
7.997707,-1.609499,0.510203,-1.084155,-0.000000,-0.000000,9.810000
8.017722,1.113215,-1.201310,-0.375115,-0.000000,-0.000000,9.810000
8.038301,1.635723,1.032711,-0.744907,-0.000000,-0.000000,9.810000
8.058026,0.484896,-0.064664,-0.843081,-0.000000,-0.000000,9.810000
8.078129,-1.302976,-0.714800,0.044855,-0.000000,-0.000000,9.810000
8.098133,-2.000000,-1.266760,1.425847,-0.000000,-0.000000,9.810000
8.118310,-2.000000,-0.189019,2.000000,-0.000000,-0.000000,9.810000
8.138680,-1.983654,-0.185747,2.000000,-0.000000,-0.000000,9.810000
8.158575,-0.119424,0.452389,1.506568,-0.000000,-0.000000,9.810000
8.178764,1.116487,0.998896,0.906611,-0.000000,-0.000000,9.810000
8.198709,1.247387,1.054528,1.402939,-0.000000,-0.000000,9.810000
8.218840,1.112124,1.556310,1.033148,-0.000000,-0.000000,9.810000
8.238824,-0.277595,1.337053,0.228115,-0.000000,-0.000000,9.810000
8.258979,-1.108808,1.009804,-0.769996,-0.000000,-0.000000,9.810000
8.279099,1.109942,-1.536195,-1.119061,-0.000000,-0.000000,9.810000
8.299165,1.846253,-1.585283,-0.471108,-0.000000,-0.000000,9.810000
8.319282,-0.400858,1.473407,0.048127,-0.000000,-0.000000,9.810000
8.339475,1.561546,-1.904896,0.626268,-0.000000,-0.000000,9.810000
8.359484,1.809165,1.574854,0.289201,-0.000000,-0.000000,9.810000
8.379573,1.301928,0.331307,-0.030412,-0.000000,-0.000000,9.810000
8.399604,-0.779377,-0.804248,0.636085,-0.000000,-0.000000,9.810000
8.419738,-1.938930,-0.186837,1.224043,-0.000000,-0.000000,9.810000
8.439804,-2.000000,-1.600554,1.840362,-0.000000,-0.000000,9.810000
8.459888,-2.000000,-1.157677,1.875269,-0.000000,-0.000000,9.810000
8.480063,-1.786214,-0.869698,1.883996,-0.000000,-0.000000,9.810000
8.500134,1.079399,0.392394,1.030966,-0.000000,-0.000000,9.810000
8.520248,1.237569,0.605106,1.246951,-0.000000,-0.000000,9.810000
8.540382,1.606270,1.782112,1.329854,-0.000000,-0.000000,9.810000
8.560506,0.138012,1.534493,0.542274,-0.000000,-0.000000,9.810000
8.580505,-0.977908,1.548674,0.026311,-0.000000,-0.000000,9.810000
8.600601,-1.292067,-1.796904,-1.439766,-0.000000,-0.000000,9.810000
8.620745,1.373923,-1.905987,-0.647823,-0.000000,-0.000000,9.810000
8.640812,1.465553,-0.060301,0.257567,-0.000000,-0.000000,9.810000
8.660903,1.081581,-0.055938,0.786620,-0.000000,-0.000000,9.810000
8.681095,2.000000,-0.466090,0.517185,-0.000000,-0.000000,9.810000
8.701240,1.195027,0.938900,0.033947,-0.000000,-0.000000,9.810000
8.721320,-0.302684,0.190590,0.148484,-0.000000,-0.000000,9.810000
8.741491,-1.640042,-1.627825,1.280766,-0.000000,-0.000000,9.810000
8.761488,-2.000000,-1.570011,1.975625,-0.000000,-0.000000,9.810000
8.781579,-2.000000,-0.708255,2.000000,-0.000000,-0.000000,9.810000
8.801701,-2.000000,-0.822792,1.885087,-0.000000,-0.000000,9.810000
8.821764,0.977952,0.667283,0.584816,-0.000000,-0.000000,9.810000
8.841846,1.355379,0.371668,0.957880,-0.000000,-0.000000,9.810000
8.861990,1.826618,1.306510,0.867341,-0.000000,-0.000000,9.810000
8.882085,0.637612,0.465479,0.241205,-0.000000,-0.000000,9.810000
