timestamp,gx,gy,gz,ax,ay,az,vx_gt,vy_gt,vz_gt
3.100000,0.339605,0.208494,0.693599,-1.266128,-0.010533,-16.469520,0.062585,-0.132500,-0.047919
3.120000,-0.511420,0.199233,0.695432,-1.975169,1.196652,-14.718390,0.026443,-0.119827,-0.181832
3.140000,-1.191730,0.140115,0.552880,-3.370101,5.564075,-4.791507,-0.024470,-0.083521,-0.280723
3.160000,-0.556976,-0.155203,-0.203093,2.411886,4.435459,-9.004671,-0.103862,0.036791,-0.180928
3.180000,-1.743697,-0.646777,-0.356585,6.207520,-6.338094,-4.227301,-0.067855,0.130466,-0.165266
3.200000,-0.702982,-0.743564,-0.635690,2.562947,-1.893137,-6.683878,0.045463,0.004216,-0.053912
3.220000,0.128057,-1.647989,0.180582,-2.666650,0.820407,-10.434638,0.088272,-0.035854,0.008416
3.240000,1.136780,-0.995938,0.117713,1.233141,1.749922,-9.143178,0.032089,-0.022795,-0.004126
3.260000,-0.065661,0.518024,-0.244602,0.357826,-0.217525,-12.827041,0.059200,0.011070,0.009192
3.280000,-0.157359,1.660440,0.150112,1.660058,-1.246560,-5.886354,0.068139,0.004443,-0.051170
3.300000,0.042060,-0.516319,0.129630,-0.054262,0.390765,-11.472191,0.099190,-0.024650,0.027247
3.320000,0.225396,0.404293,0.567155,1.733649,0.998722,-9.480733,0.095996,-0.020836,-0.006049
3.340000,0.585344,1.025254,-0.037585,1.817060,1.144862,-10.228580,0.129181,-0.004763,0.000492
3.360000,-0.286258,-0.871696,-0.427912,-1.366062,-0.329305,-9.135605,0.161722,0.015730,-0.007931
3.380000,0.105198,-0.661774,0.159121,0.181959,-0.802738,-8.621853,0.131693,0.007456,0.005531
3.400000,-0.495013,0.557303,0.019907,0.357385,0.405498,-13.338610,0.134815,-0.010879,0.029280
3.420000,-1.100560,1.659866,-0.036489,0.990680,0.461324,-8.305880,0.142505,-0.004661,-0.041302
3.440000,0.183710,-0.350347,-0.274768,-0.274823,0.825513,-9.445102,0.158488,-0.000521,-0.011323
3.460000,0.037571,-0.684458,-0.177588,-0.882484,-0.531874,-9.512077,0.149798,0.010788,-0.004120
3.480000,0.245029,0.491990,0.333797,1.826547,0.961800,-12.156794,0.130451,-0.004335,0.001780
3.500000,0.937047,1.180235,0.258440,-0.232787,0.482154,-7.502129,0.165967,0.011328,-0.045191
3.520000,-0.592981,-0.687005,0.053527,-0.141558,-0.517352,-9.779904,0.156616,0.019684,0.000906
3.540000,0.417671,-0.704814,0.229398,0.276797,-0.601954,-7.813856,0.150596,0.007456,0.001473
3.560000,-0.569333,0.611526,0.031321,0.322274,0.578981,-13.792082,0.155354,-0.007045,0.041379
3.580000,-0.931782,1.620413,-0.176901,0.732932,0.510762,-8.415038,0.162361,0.003741,-0.038265
3.600000,0.391306,-0.228820,0.085063,0.129790,0.683216,-10.251854,0.172994,0.010045,-0.010446
3.620000,0.377932,-0.746743,-0.129565,-1.117133,-0.019398,-8.816733,0.171583,0.019998,-0.019359
3.640000,0.252082,0.393667,0.167873,0.854240,0.662831,-12.381566,0.146563,0.016411,0.000462
3.660000,0.886687,1.470890,0.277662,-0.180779,0.411848,-6.909358,0.162677,0.026581,-0.050996
3.680000,-0.678398,-0.571125,0.026145,0.398449,-0.808851,-10.088812,0.153848,0.034320,0.006947
3.700000,0.330509,-0.700373,0.203272,1.212242,-2.258176,-10.192191,0.157685,0.016128,0.001317
3.720000,1.023657,-0.308587,0.317763,-0.566181,1.151152,-11.655961,0.179991,-0.032005,-0.006359
3.740000,-0.974455,1.484279,0.018148,0.585956,0.537781,-7.554738,0.168749,-0.009527,-0.043279
3.760000,0.072818,-0.283668,-0.132678,-0.104231,0.616613,-10.298423,0.176509,-0.002219,0.001756
3.780000,0.029057,-0.616368,-0.166986,-0.996432,-0.526322,-9.585638,0.170303,0.006554,-0.008088
3.800000,0.655040,0.930203,0.393355,-0.178026,0.246591,-3.269835,0.147708,-0.007465,-0.003650
3.820000,1.307529,-0.177148,-0.413303,0.836250,0.154824,-18.452861,0.141291,-0.005000,0.127117
3.840000,-0.387453,-1.063178,-0.186336,-1.071163,-0.713059,-7.991350,0.152367,-0.002911,-0.045824
3.860000,0.371214,-0.871392,0.060633,0.070468,1.357934,-9.012440,0.127585,-0.016231,-0.009482
3.880000,-0.673565,0.622696,-0.734708,1.161050,0.468655,-7.187832,0.128734,0.011128,0.006469
3.900000,-1.436232,0.610508,-0.149287,0.200852,0.566344,-13.500094,0.151976,0.019525,0.058910
3.920000,-0.249992,-0.236243,-0.240140,-0.118517,0.440080,-10.737677,0.153455,0.028150,-0.014927
3.940000,0.147316,-0.787637,0.067681,-1.793068,-0.737854,-8.827027,0.149022,0.033658,-0.033519
3.960000,0.381822,0.586880,0.776859,1.277709,0.254544,-12.782975,0.112719,0.014560,-0.013908
3.980000,1.526902,1.347494,0.081169,-0.654874,0.487016,-5.889264,0.138644,0.015390,-0.073414
4.000000,-0.233980,-0.568034,-0.370176,1.304436,-2.148699,-9.632785,0.121907,0.022968,0.004955
4.020000,0.047145,-0.604307,-0.115983,0.439542,-0.695243,-9.779362,0.145720,-0.022184,0.008474
4.040000,-0.864904,1.171304,-0.048925,1.315843,1.243396,-10.291978,0.154348,-0.039076,0.009064
4.060000,-0.014118,0.184004,-0.345715,0.179828,0.718600,-9.052275,0.180028,-0.016825,-0.000594
4.080000,0.300969,-0.577937,-0.018320,-0.532160,1.057729,-10.774139,0.180256,-0.006346,0.014493
4.100000,-0.091093,-0.332591,-0.327050,-0.973044,-0.776923,-9.323428,0.166288,0.010698,-0.004861
4.120000,0.668253,0.944816,-0.078570,1.847936,1.132817,-8.187116,0.144747,-0.009201,0.004811
4.140000,-0.282847,-0.322201,0.063919,-0.550302,-0.000268,-12.049537,0.178490,0.010571,0.037221
4.160000,-0.046213,-0.633295,0.351727,0.019435,-0.797697,-10.136829,0.162153,0.008936,-0.007649
4.180000,0.704699,-0.599440,0.123132,-1.080250,0.612510,-9.242753,0.159088,-0.009824,-0.014236
4.200000,-1.223507,1.027661,-0.265300,0.483299,0.300452,-9.286768,0.136388,0.000351,-0.002905
4.220000,0.121061,-0.022806,0.242725,0.148883,0.709134,-10.753620,0.144060,0.003657,0.007531
4.240000,-0.052171,-0.500926,-0.190501,-0.438565,-0.432285,-9.199463,0.143241,0.013600,-0.011424
4.260000,0.153204,0.096443,0.239504,0.877754,-0.101916,-10.224656,0.131160,0.000622,0.000711
4.280000,0.917071,0.869934,0.546761,1.579461,0.650774,-9.833165,0.147046,-0.005883,-0.007640
4.300000,-0.520059,-0.831298,0.127145,-1.146072,-0.132886,-9.743587,0.174991,0.004885,-0.008150
4.320000,-0.528432,-0.960833,0.428812,-0.720172,-0.319245,-8.321696,0.148381,0.001034,-0.006860
4.340000,-0.355530,0.317007,-0.050718,0.765299,0.616148,-12.585685,0.132530,-0.007411,0.022890
4.360000,-1.039909,1.369914,-0.393124,0.553206,0.562761,-8.266060,0.148083,0.003495,-0.032629
4.380000,0.184351,-0.348009,-0.142033,0.004306,0.673682,-10.337789,0.155787,0.010641,-0.001822
4.400000,-0.137281,-0.646625,-0.271469,-0.758116,-0.904953,-9.086754,0.152523,0.019573,-0.012459
4.420000,0.227965,0.483586,0.346629,1.753557,0.876177,-10.761435,0.135568,-0.002856,0.001950
4.440000,-3.136422,-0.140641,0.608147,-0.788478,0.464857,-8.918286,0.169645,0.011019,-0.017115
4.460000,-0.385580,-0.439899,0.085486,-0.215503,-0.251435,-9.607535,0.149406,0.018620,0.000661
4.480000,0.582012,-0.711254,0.278702,0.979930,-1.832781,-8.011125,0.141489,0.010581,0.004654
4.500000,-0.567026,0.244969,0.031062,0.277773,0.780375,-13.619477,0.159694,-0.029597,0.040595
4.520000,-0.897094,1.266424,-0.531387,0.678493,0.604068,-7.861275,0.165903,-0.015564,-0.035602
4.540000,0.151399,-0.326057,-0.242230,-0.641169,0.717266,-10.030940,0.176677,-0.007801,0.003305
4.560000,0.145260,-0.351442,-0.207790,-0.583801,-0.499626,-9.757923,0.160096,0.001408,-0.001217
4.580000,0.212547,0.478997,-0.009490,0.877728,0.048455,-12.214759,0.145662,-0.013279,-0.000251
4.600000,1.109955,1.070080,0.021716,0.499533,0.710872,-8.765841,0.160623,-0.015950,-0.048397
4.620000,-0.178437,-0.947304,-0.290488,-1.246881,-0.154216,-8.869852,0.164834,-0.003620,-0.027608
4.640000,0.431366,-0.923902,0.217346,-0.666895,1.189526,-8.388264,0.135899,-0.007650,-0.008848
4.660000,-0.430671,0.630164,-0.456963,1.846940,0.036066,-10.258104,0.122009,0.015042,0.019583
4.680000,3.261245,-0.073709,-0.962496,0.012438,0.294860,-11.080068,0.159154,0.014530,0.010617
4.700000,0.102346,-0.308542,-0.097632,0.052633,0.738952,-10.124114,0.155435,0.016441,-0.014865
4.720000,-0.202653,-0.730213,-0.305592,-1.425045,-1.302984,-8.427945,0.152484,0.027474,-0.021224
4.740000,0.810033,0.872917,0.297441,1.522822,0.285610,-14.546128,0.121830,-0.002803,0.006360
4.760000,0.153948,1.281550,0.693074,-0.425178,0.698420,-6.173327,0.150388,0.000152,-0.088391
4.780000,0.482936,-0.286713,0.135891,0.640594,-0.954479,-9.188563,0.135309,0.013769,-0.015768
4.800000,0.277229,-0.802219,0.099523,0.690238,-1.879881,-9.012388,0.142693,-0.008170,-0.003435
4.820000,-0.655291,1.073765,0.066607,0.762009,1.047859,-8.961953,0.153862,-0.049290,0.012468
4.840000,-0.177522,0.501696,0.053392,0.397846,0.575666,-10.692200,0.167717,-0.030120,0.029416
4.860000,0.021177,-0.368513,-0.200427,0.100482,1.271598,-10.613554,0.170724,-0.021440,0.011689
4.880000,0.035490,-0.378020,-0.376495,-0.841085,0.266577,-8.828547,0.167882,0.001491,-0.004458
4.900000,0.492160,0.772643,-0.226000,-0.181997,0.009316,-8.368375,0.147668,0.004104,0.015123
4.920000,-0.618286,-0.004135,0.154667,0.145207,0.276359,-12.854635,0.141563,0.001426,0.043919
4.940000,-0.175956,-0.729079,0.144132,0.045954,-0.471967,-8.741158,0.138093,0.005599,-0.017082
4.960000,0.801336,-1.133676,0.165196,-1.666576,0.595715,-9.722701,0.134514,-0.005655,0.004235
4.980000,-0.681904,0.541396,-0.137987,1.769387,-0.358866,-11.525662,0.099885,0.004633,0.005970
5.000000,-0.995176,1.358240,-0.412834,0.278168,0.533343,-8.177753,0.135796,-0.003191,-0.028345
5.020000,-0.724858,-0.112702,0.105006,0.318582,1.003105,-11.200240,0.138125,0.003596,0.004235
5.040000,0.046908,-0.671927,-0.096991,-0.971341,0.210764,-8.519951,0.141473,0.019750,-0.023632
5.060000,0.273355,0.457652,0.275489,2.087392,0.316957,-11.429004,0.120930,0.019539,0.002116
5.080000,0.665407,1.098970,0.371834,-0.290263,0.365603,-7.456457,0.163227,0.021672,-0.030310
5.100000,-0.559731,-0.413432,-0.017384,-0.152214,-0.499202,-10.433259,0.154094,0.027035,0.016723
5.120000,0.174618,-0.534149,0.147234,1.059036,-1.972059,-10.500198,0.147679,0.014127,0.004207
5.140000,0.827792,-0.219780,0.360817,0.057447,1.070991,-7.894885,0.167152,-0.029351,-0.009646
5.160000,0.346628,0.430205,-0.425860,0.223401,0.634917,-12.766832,0.167967,-0.010357,0.028641
5.180000,0.473382,-0.256010,-0.413769,-0.642988,0.531139,-8.865565,0.168801,-0.001658,-0.030570
5.200000,0.107857,-0.408545,-0.031608,-0.933784,0.092869,-8.724823,0.152216,0.004885,-0.011759
5.220000,0.218209,0.684474,0.054882,0.005804,0.052624,-10.582880,0.130769,0.003034,0.009890
5.240000,1.294284,1.129577,0.121870,0.518752,0.655391,-9.881976,0.128917,0.000569,-0.005609
5.260000,0.004277,-0.821338,0.028264,-0.378761,-0.868148,-10.010874,0.133253,0.012067,-0.007148
5.280000,0.288432,-0.793977,0.242539,-1.057496,0.455866,-8.134384,0.121412,-0.007194,-0.011221
5.300000,-0.437526,0.339500,0.185740,1.427411,0.101621,-12.096484,0.098728,0.000112,0.022277
5.320000,-0.871087,1.161331,-0.203315,0.655588,0.135862,-9.166463,0.127855,0.000968,-0.023457
5.340000,0.136127,-0.269821,-0.084984,0.362963,0.681770,-10.208821,0.138208,-0.000041,-0.010641
5.360000,-0.208197,-0.757572,-0.022635,-0.868458,-0.468949,-8.748896,0.142476,0.009639,-0.018680
5.380000,0.128724,0.400682,0.456169,1.701761,0.926841,-11.797617,0.123746,-0.003818,0.002495
5.400000,0.743716,1.178978,0.415378,-0.318405,0.868812,-6.933880,0.157741,0.010827,-0.037296
5.420000,-0.059540,-0.558909,-0.053730,-0.458335,-0.330771,-10.501401,0.147785,0.026367,0.020185
5.440000,0.301968,-0.729791,0.298470,0.145481,-0.731518,-8.309451,0.135298,0.017417,0.006315
5.460000,-0.458976,0.329273,0.174305,0.782403,0.471668,-14.086958,0.137124,0.000052,0.036304
5.480000,-0.768527,1.070777,-0.432353,0.061321,0.553843,-8.207529,0.153457,0.007862,-0.049243
5.500000,-0.167568,-0.259403,-0.326844,-0.970761,0.415468,-9.611392,0.151896,0.014946,-0.017254
5.520000,0.022183,-0.434192,-0.038699,-0.612415,-0.968733,-9.075916,0.130146,0.018390,-0.013356
5.540000,0.236847,0.416402,0.289993,1.728333,0.965870,-8.782801,0.116581,-0.006006,0.001257
5.560000,-2.687912,-0.388226,0.449672,-0.554222,0.460600,-11.114072,0.150232,0.009356,0.021759
5.580000,-0.240505,-0.594222,0.073080,0.162655,-1.058488,-9.617135,0.134984,0.016647,-0.004376
5.600000,0.375498,-0.727480,0.245737,-0.316698,-0.416943,-8.490589,0.135444,-0.007061,-0.000555
5.620000,-0.499166,0.577218,-0.217407,1.244282,0.451028,-12.944091,0.128813,-0.018129,0.025814
5.640000,-0.911687,1.303845,-0.615703,1.430315,1.234770,-8.316490,0.154547,-0.011021,-0.036879
5.660000,0.249805,-0.432898,0.130300,-0.801781,0.204420,-9.046556,0.179864,0.009048,-0.007091
5.680000,0.586481,-0.037306,-0.054952,-0.099019,-1.007674,-10.520445,0.160482,0.008273,0.008089
5.700000,0.257359,0.385868,0.220900,1.197999,0.597870,-12.483006,0.156747,-0.016707,-0.006187
5.720000,1.421728,1.303174,0.266381,0.268987,0.782792,-8.332249,0.179012,-0.008157,-0.059684
5.740000,-0.293490,-0.856648,-0.191339,-1.535416,-0.104055,-9.596744,0.179494,0.005529,-0.030200
5.760000,0.981979,-0.366255,0.044543,-0.954962,0.459909,-7.660597,0.145341,0.002049,-0.025970
5.780000,-0.556985,0.686677,-0.495109,2.059277,0.428593,-9.114577,0.125507,0.009739,0.017011
5.800000,-3.481669,1.224438,0.040776,0.450230,0.727398,-11.871251,0.166287,0.016641,0.030912
5.820000,0.246260,-0.471013,-0.223179,-0.656236,0.117847,-9.320633,0.171698,0.027222,-0.010386
5.840000,0.290214,-0.249108,-0.153229,-0.267825,-1.043537,-9.924785,0.155314,0.025228,-0.000674
5.860000,0.245342,0.553793,0.314919,1.874770,1.506838,-6.416821,0.149013,-0.000286,-0.003027
5.880000,0.005388,-0.298819,-0.139233,-0.709627,-0.261882,-13.547176,0.185249,0.026565,0.064805
5.900000,-0.297214,-0.392752,0.285917,-1.278550,0.134198,-9.793366,0.167208,0.019363,-0.009986
5.920000,0.353333,-0.408663,0.160923,0.136484,-1.794805,-9.204990,0.138901,0.019422,-0.009690
5.940000,-0.267189,-0.043861,-0.207988,0.989306,0.016147,-9.845234,0.140695,-0.019133,0.002390
5.960000,-0.180959,0.075570,0.053443,-0.235800,-0.019550,-19.093060,-0.041191,0.087196,-0.097876
5.980000,0.020786,0.076250,0.014803,-10.951703,8.214704,-1.618540,-0.045907,0.086805,-0.283537
6.000000,-4.934733,-1.362127,0.475799,5.880906,-8.999268,8.088334,-0.265223,0.251041,-0.119708
6.020000,0.869005,-2.645877,-1.398943,0.545972,0.446754,-17.107293,-0.146597,0.065998,0.238191
6.040000,1.207320,-2.937546,-1.457786,2.210726,2.225872,-11.427175,-0.126402,0.058601,0.091344
6.060000,-2.121757,-3.929013,-0.023035,-3.828235,1.621875,-17.657789,-0.061467,0.091720,0.057570
6.080000,-1.618034,-3.705882,-0.195155,-5.334446,2.186416,-12.476802,-0.103248,0.108580,-0.103123
