timestamp,gx,gy,gz,ax,ay,az
6.048926,-1.662426,0.402517,2.488185,1.672921,0.474813,-7.892787
6.069766,-1.663517,-0.331613,2.993240,1.802252,0.242496,-6.481522
6.089442,-2.057307,0.146171,3.270311,-1.030457,3.237468,-7.243138
6.109679,-2.986695,1.148645,2.784891,0.998124,1.077160,-1.114283
6.128147,-2.467459,-0.965385,1.881683,-1.716630,13.729449,-18.671572
6.148194,0.111265,-0.910844,2.198024,8.839418,12.040362,-17.874630
6.168381,-2.689989,-1.220640,1.724603,-0.122745,4.033213,-8.980724
6.188468,-0.548688,-0.321795,2.761984,3.623665,4.315226,-10.795551
6.208519,-1.153008,-1.031926,2.054034,-0.889151,5.459447,-17.287850
6.228576,-1.472622,-1.736603,1.084286,-3.745811,-0.563428,-11.827804
6.248691,0.374155,-0.357792,0.614138,2.131567,0.106578,-6.283334
6.268852,1.216276,-1.250092,-0.500691,3.026107,4.451144,-12.816947
6.289019,3.536473,-0.833395,-1.764964,2.714755,6.970106,-13.127701
6.308956,3.664101,-1.239184,-1.799871,3.770958,2.056723,-4.921765
6.329132,3.303036,-1.696242,-1.691879,1.300496,1.037043,-6.407276
6.352685,2.741258,-1.163916,-1.728967,0.769999,1.120270,-7.228169
6.370796,2.016946,-0.737402,-0.959931,4.009861,3.205734,-6.849157
6.390844,0.815941,-0.537780,0.379609,-0.020956,-1.970502,-11.203901
6.410638,0.644681,-0.898845,0.573777,0.107177,-3.237468,-6.070776
6.430369,-0.196350,0.536689,0.380700,-1.919009,-4.947512,-6.855145
6.450297,-0.679588,0.509418,0.236710,-3.576363,-1.405278,-8.648416
6.470531,-1.078832,0.208349,0.070904,-2.837499,-2.483036,-9.744137
6.490552,-1.223912,0.590139,-0.155989,1.526226,-0.705333,-7.664062
6.510691,-1.496620,0.676315,0.434151,0.458646,0.044308,-9.515413
6.530804,-1.467167,1.466077,1.048288,0.523312,4.870272,-12.377461
6.550862,-3.205952,1.759510,1.750783,-1.835184,4.273314,-8.843610
6.571195,-2.679080,2.178389,1.728967,-0.431104,6.513256,-10.954221
6.591038,0.346884,-0.942478,1.781327,4.369713,9.601035,-19.102077
