timestamp,gx,gy,gz,ax,ay,az
4.582014,-0.776672,-0.229074,2.227476,-5.464836,3.794908,-19.620000
4.602177,-0.222529,0.053451,0.853030,0.083826,1.560954,-12.454102
4.622226,0.716676,0.297797,0.651226,-1.325643,0.638871,-8.987910
4.642323,1.368993,0.813760,0.250891,-3.482957,0.953817,-11.652369
4.662541,0.731947,1.293725,-0.391608,0.646655,-0.467029,-0.502355
4.682578,-0.822486,0.954477,-0.712313,-2.309398,0.386796,-3.660787
4.702713,-0.487601,-0.580322,-2.261292,5.024751,9.269324,-19.620000
4.722733,1.978767,-0.985020,-2.044217,5.882767,3.351231,-7.423363
4.742794,1.539162,-0.889027,-1.596976,-2.648892,3.925437,-14.197077
4.762875,1.673334,-0.980657,0.292343,4.203259,0.208965,-9.601633
4.783015,1.392991,-0.186532,0.107992,1.966311,-1.759142,-3.261418
4.803043,0.917389,-0.642499,-0.465785,1.977687,-3.704496,-8.745414
4.823140,0.337067,-0.346884,-0.541052,0.675396,-4.036207,-8.158634
4.843318,-1.637337,0.100356,0.430878,5.140311,-1.778302,-4.870272
4.863413,-1.970040,-2.300562,1.830414,0.936453,-1.863924,-7.538324
4.883540,-2.480549,-1.630792,2.671445,-1.439407,-1.022673,-11.514655
4.903570,-1.242456,-0.091630,2.623448,1.551374,1.386118,-9.008866
4.923658,1.311179,0.032725,0.366519,-5.264852,1.266367,-19.620000
4.943749,1.418080,0.462512,0.045815,2.527943,1.695075,-7.447912
4.963880,1.184642,0.920661,0.429787,0.166454,0.698148,-5.486391
4.983877,0.760309,0.872665,0.077449,-0.276625,-0.613724,-4.027824
5.004051,-0.286888,0.725402,-0.631591,0.164059,-0.942440,-0.965193
5.024225,-0.755946,1.644973,-1.577341,-2.451302,0.271236,-7.363488
5.044355,0.453786,-0.462512,-3.601923,3.387755,8.566386,-19.620000
5.064412,2.695443,-0.483238,-2.932153,8.735235,1.840573,-1.629811
5.084452,-1.036289,0.827941,-2.260201,-0.165256,1.244213,-8.484955
5.104536,1.082104,-1.637337,-1.713695,2.183659,-0.139510,-13.403128
5.124670,1.349358,0.699223,-1.454077,0.017963,-2.073488,-10.153087
5.144704,0.119991,-0.261799,-0.272708,2.991978,-1.539998,-5.827083
5.164847,-0.734129,-0.894481,0.574868,2.198628,-1.382525,-5.580396
5.184907,-1.262091,-1.664608,1.745329,2.851870,-0.359253,-7.803572
5.205425,-1.772600,-1.832596,3.413210,3.885919,1.383124,-11.946956
5.225148,-0.418879,-0.465785,3.848451,-4.555926,0.735870,-11.946956
5.245234,0.854121,-0.901026,1.588250,-5.804929,0.264650,-19.620000
5.265525,1.888228,-0.362156,0.022907,0.256866,1.933978,-12.355906
5.285418,1.939497,0.487601,0.558505,0.176633,0.862806,-3.574567
5.305521,1.373356,0.725402,0.367610,-0.636476,-0.686772,-4.996011
5.325629,0.510509,0.787580,-0.510509,-0.941243,-0.638273,-3.311713
5.345687,-0.652317,1.273000,-1.061378,-6.961723,-0.823887,-10.059681
5.365731,-1.819506,1.448623,-2.194752,-0.381407,-1.098715,-6.643784
5.385924,0.571595,-0.476693,-2.781618,4.723577,3.068619,-18.611098
5.405956,0.459240,-0.273799,-1.454077,3.672164,-0.038320,-4.991819
5.425665,0.506145,-0.807215,-0.573777,5.218149,-0.758622,-5.799540
5.445710,0.074176,-0.497419,-0.321795,1.090931,-2.018403,-7.685019
5.465807,-0.202895,-0.826850,-0.013090,4.884642,-1.693279,-8.726852
5.485866,-1.545707,-0.181078,1.046107,4.668492,-0.098196,-10.223141
5.505977,-1.151917,-1.966768,2.228567,3.644022,0.872985,-6.379135
5.526007,-2.159845,-2.682353,3.684826,-1.104703,1.147813,-12.837305
5.546086,-0.311978,-0.938114,3.588833,-9.298663,2.348317,-19.620000
5.566207,1.268636,-1.773691,1.844595,1.152603,2.552492,-5.299579
5.586830,1.451896,0.093811,0.701404,-2.483635,0.680784,-13.459411
5.606902,2.001674,1.120283,0.547597,-0.641266,1.641187,-9.120234
5.627051,1.159553,1.383173,0.652317,-0.746049,-0.162263,-4.278104
5.647132,0.558505,1.572978,-0.097084,-2.589016,-1.287323,-7.793394
5.667289,-0.867210,1.967859,-1.177006,-0.198787,-0.737666,-1.339415
5.687266,-0.942478,0.343612,-1.636246,9.191486,4.739145,-17.065712
5.707335,1.527163,-1.159553,-1.508619,4.644542,0.694556,-3.481161
5.727421,-0.679588,-0.007636,-1.249001,5.352869,-0.090412,-10.056088
5.747478,1.099557,-1.073377,-0.875937,0.408950,-2.145339,-11.332035
5.767576,0.910844,-0.165806,-1.228275,1.997446,-3.359614,-10.678195
5.787246,-0.009817,0.076358,-0.906480,-0.959205,-2.450105,-4.607419
5.807342,-0.989384,-1.144281,0.355611,3.323090,-0.841849,-6.148015
5.827452,-2.199115,-1.906772,1.906772,2.753075,-0.997526,-9.209449
5.847518,-2.019128,-0.727584,2.938698,-4.764293,0.680186,-17.584233
5.867598,-0.765763,-0.233438,2.739076,-1.324446,2.993176,-9.985435
5.888186,0.015272,0.346884,1.432261,-8.381970,5.366041,-19.620000
5.908357,1.392991,0.844303,0.925025,1.560954,1.331032,-10.301578
5.928401,1.569705,0.971930,1.350449,0.237107,0.701142,-5.941445
5.948524,1.015563,1.202096,0.760309,-2.427352,-0.458047,-7.571854
5.968575,-0.148353,1.716968,-0.191986,-0.735271,-1.070574,-3.773952
5.988692,-0.160352,0.738492,-0.949023,4.923561,5.130731,-11.052416
6.008810,1.503165,-0.095993,-0.517054,6.618038,3.099155,-7.256310
6.028879,0.142899,-2.523092,-0.704677,4.972061,0.225731,-3.978127
6.048923,0.481056,0.901026,0.009817,6.361172,2.371069,-16.408878
6.069093,0.881391,-1.208641,0.246528,1.478326,-1.371747,-4.762496
6.089123,0.209440,-0.001091,-0.190895,-0.421523,-3.802094,-9.595047
6.109146,-0.152716,-0.354520,0.085085,2.748884,-4.127217,-13.642630
6.129308,-0.662134,-1.745329,1.425716,1.564547,-1.144819,-4.628974
6.149361,-1.811870,-1.655881,2.008219,-1.280737,-2.521357,-5.683980
6.169493,-1.880592,0.008727,2.183843,-4.057762,-0.319735,-14.580280
6.189636,-1.316633,-1.204277,1.591522,1.348995,4.219426,-10.353669
6.210404,0.112356,0.248709,1.411535,-0.348475,2.443519,-16.066989
6.229821,0.556324,0.808306,1.515164,2.589615,0.743055,-5.813910
6.249994,1.074468,2.262383,1.433352,2.072291,-1.517844,-1.340013
6.270001,0.077449,1.015563,0.347975,-1.958527,0.217348,-8.505313
6.290076,-0.472330,1.947133,-0.393790,0.918490,-0.362247,-1.604064
6.310188,-0.430878,0.691587,-1.295907,6.076763,4.457730,-13.026511
6.330250,0.930479,1.059197,-1.216276,6.752159,4.754114,-10.971584
6.350388,1.214095,0.439605,-0.892300,8.173004,4.397855,-9.962084
6.370490,1.925316,-0.647953,-0.304342,6.836583,1.019081,-2.565066
6.390572,1.262091,-2.825252,-0.422152,3.169808,0.413740,-0.747246
6.410661,1.313360,-3.978260,-0.344703,1.768722,-0.696951,-4.893624
6.430715,-1.121374,-0.117810,0.654498,2.551893,-4.110452,-19.620000
6.450848,0.217075,-1.300270,1.826051,-3.860771,-6.254594,-13.343253
6.470970,-1.256637,-0.383972,2.110758,1.611848,-0.628693,-1.641786
6.490996,-1.719149,-0.939205,2.241657,-3.186573,-1.514251,-5.613926
6.511154,-1.754056,-1.395173,1.714786,-1.973496,0.392184,-14.277909
6.531286,0.595594,-0.533416,0.579231,1.801055,1.577120,-14.374308
6.551312,1.613339,0.097084,0.401426,0.937650,1.068179,-7.922126
6.571407,1.484621,-0.227984,0.810487,-1.589694,0.589175,-6.836583
6.591458,0.931569,0.209440,0.506145,-1.033451,-0.737067,-5.354665
6.611602,-0.443968,0.415607,-0.394881,-3.165018,-0.751437,-5.358257
6.631669,-0.774490,1.290453,-1.403899,-1.866918,-1.683100,-5.519323
6.651738,-1.619884,1.704969,-3.496113,0.545466,0.006586,-9.747729
6.671804,1.443169,-0.423242,-3.805909,5.262457,6.023474,-16.816031
6.692007,1.819506,-1.142100,-3.004148,2.323169,-0.064666,0.687969
6.712053,-0.366519,0.137445,-1.605703,6.558761,1.106499,-7.222181
6.732168,1.170461,-1.105012,-0.832304,-2.114802,-1.419648,-12.661271
6.752291,0.886845,0.728675,-0.536689,-1.857338,-3.673960,-10.668016
6.772402,-0.519235,-0.410152,0.679588,4.250561,0.058079,-7.745493
6.792461,-0.883573,-1.350449,1.366811,0.652643,-0.814307,-4.827761
6.812532,-1.754056,-0.642499,1.599158,1.529819,-1.951941,-10.500364
6.832671,-1.649336,-0.387245,1.903500,0.803529,0.296384,-16.404686
6.852758,0.440696,0.147262,0.842121,-5.081034,0.950224,-19.620000
6.872777,0.702495,-0.226893,0.165806,-0.206570,1.531016,-11.428434
6.892957,1.084286,-0.052360,0.725402,-0.130529,0.977767,-7.720944
6.913014,0.404698,0.238892,0.690496,0.164059,-0.074246,-3.912863
6.933138,-0.362156,1.238093,0.251982,-1.697470,-0.294587,-5.801935
6.953261,-1.183551,1.755147,-1.234820,-4.294869,-0.762215,-7.841893
6.973345,-1.486802,0.735220,-2.465278,8.892109,8.625663,-15.204183
6.993420,2.264565,-0.173442,-2.270019,6.828799,4.212839,-7.879614
7.013507,2.164208,-1.734421,-2.170753,5.101990,0.095801,-0.969983
7.033613,0.905390,-0.659953,-1.083195,7.985594,0.107776,-8.311915
7.053681,1.786781,-0.320704,-0.902117,-0.936453,-2.764451,-8.270002
7.073825,1.730058,0.301069,-1.077741,0.073647,-3.180586,-8.729247
7.093991,-0.706858,0.595594,-0.323977,2.305805,-3.403922,-10.918295
7.114016,-0.769036,-1.134464,0.779944,2.451302,-1.733994,-5.142107
7.134110,-2.073669,-1.541344,1.683152,1.987267,-3.791316,-7.103029
7.154208,-2.883066,-1.281726,2.212205,-0.054487,-2.276466,-7.815547
7.174346,-1.677698,-0.050178,1.984221,-0.557441,4.178112,-18.679356
7.194366,1.153008,-0.075267,-0.199622,-2.172881,1.283132,-19.620000
7.214894,1.190096,0.117810,-0.085085,0.255070,1.392704,-9.922566
7.234795,1.328632,0.563960,0.395972,-0.870590,0.413740,-6.258785
